timestamp,domain,entity_id,entity_type,metric_name,metric_value,unit,scenario,severity_hint,synthetic
2026-01-01T00:00:00Z,ran,syn-cell-01-002-01,cell,availability_pct,99.934,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-01,cell,cell_edge_user_pct,12.655,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-02,cell,prb_utilization_pct,42.856,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-02,cell,rrc_connected_users,243.0,count,ran_congestion,critical,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-02,cell,active_users,199.0,count,ran_congestion,critical,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-02,cell,downlink_throughput_mbps,159.467,Mbps,ran_congestion,critical,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-02,cell,uplink_throughput_mbps,41.026,Mbps,ran_congestion,normal,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-02,cell,sinr_db,20.406,dB,ran_congestion,normal,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-02,cell,rsrp_dbm,-86.231,dBm,ran_congestion,normal,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-02,cell,handover_success_rate_pct,97.411,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-02,cell,call_drop_rate_pct,0.348,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-02,cell,availability_pct,100.0,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,ran,syn-cell-01-002-02,cell,cell_edge_user_pct,13.985,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-01,cell,prb_utilization_pct,99.479,%,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-01,cell,rrc_connected_users,929.0,count,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-01,cell,active_users,799.0,count,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-01,cell,downlink_throughput_mbps,44.163,Mbps,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-01,cell,uplink_throughput_mbps,6.929,Mbps,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-01,cell,sinr_db,7.826,dB,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-01,cell,rsrp_dbm,-88.534,dBm,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-01,cell,handover_success_rate_pct,81.633,%,ran_congestion,warning,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-01,cell,call_drop_rate_pct,6.73,%,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-01,cell,availability_pct,99.968,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-01,cell,cell_edge_user_pct,30.236,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-02,cell,prb_utilization_pct,47.494,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-02,cell,rrc_connected_users,265.0,count,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-02,cell,active_users,160.0,count,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-02,cell,downlink_throughput_mbps,128.289,Mbps,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-02,cell,uplink_throughput_mbps,48.717,Mbps,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-02,cell,sinr_db,23.187,dB,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-02,cell,rsrp_dbm,-90.407,dBm,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-02,cell,handover_success_rate_pct,94.062,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-02,cell,call_drop_rate_pct,0.38,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-02,cell,availability_pct,100.0,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-001-02,cell,cell_edge_user_pct,12.042,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-01,cell,prb_utilization_pct,49.051,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-01,cell,rrc_connected_users,237.0,count,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-01,cell,active_users,207.0,count,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-01,cell,downlink_throughput_mbps,146.28,Mbps,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-01,cell,uplink_throughput_mbps,28.12,Mbps,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-01,cell,sinr_db,24.648,dB,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-01,cell,rsrp_dbm,-89.964,dBm,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-01,cell,handover_success_rate_pct,97.885,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-01,cell,call_drop_rate_pct,0.255,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-01,cell,availability_pct,99.903,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-01,cell,cell_edge_user_pct,11.275,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-02,cell,prb_utilization_pct,44.753,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-02,cell,rrc_connected_users,305.0,count,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-02,cell,active_users,175.0,count,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-02,cell,downlink_throughput_mbps,143.392,Mbps,ran_congestion,critical,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-02,cell,uplink_throughput_mbps,40.68,Mbps,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-02,cell,sinr_db,20.317,dB,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-02,cell,rsrp_dbm,-95.874,dBm,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-02,cell,handover_success_rate_pct,97.595,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-02,cell,call_drop_rate_pct,0.423,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-02,cell,availability_pct,99.942,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,ran,syn-cell-01-002-02,cell,cell_edge_user_pct,9.5,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-01,cell,prb_utilization_pct,94.548,%,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-01,cell,rrc_connected_users,837.0,count,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-01,cell,active_users,814.0,count,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-01,cell,downlink_throughput_mbps,18.359,Mbps,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-01,cell,uplink_throughput_mbps,6.608,Mbps,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-01,cell,sinr_db,5.299,dB,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-01,cell,rsrp_dbm,-89.51,dBm,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-01,cell,handover_success_rate_pct,83.166,%,ran_congestion,warning,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-01,cell,call_drop_rate_pct,6.292,%,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-01,cell,availability_pct,100.0,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-01,cell,cell_edge_user_pct,33.187,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-02,cell,prb_utilization_pct,50.47,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-02,cell,rrc_connected_users,241.0,count,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-02,cell,active_users,209.0,count,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-02,cell,downlink_throughput_mbps,146.212,Mbps,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-02,cell,uplink_throughput_mbps,41.228,Mbps,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-02,cell,sinr_db,19.671,dB,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-02,cell,rsrp_dbm,-96.135,dBm,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-02,cell,handover_success_rate_pct,99.688,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-02,cell,call_drop_rate_pct,0.264,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-02,cell,availability_pct,100.0,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-001-02,cell,cell_edge_user_pct,17.287,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-01,cell,prb_utilization_pct,45.227,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-01,cell,rrc_connected_users,228.0,count,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-01,cell,active_users,164.0,count,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-01,cell,downlink_throughput_mbps,151.613,Mbps,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-01,cell,uplink_throughput_mbps,48.65,Mbps,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-01,cell,sinr_db,21.34,dB,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-01,cell,rsrp_dbm,-87.846,dBm,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-01,cell,handover_success_rate_pct,99.454,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-01,cell,call_drop_rate_pct,0.538,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-01,cell,availability_pct,100.0,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-01,cell,cell_edge_user_pct,9.271,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-02,cell,prb_utilization_pct,51.805,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-02,cell,rrc_connected_users,237.0,count,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-02,cell,active_users,188.0,count,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-02,cell,downlink_throughput_mbps,148.3,Mbps,ran_congestion,critical,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-02,cell,uplink_throughput_mbps,42.928,Mbps,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-02,cell,sinr_db,22.446,dB,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-02,cell,rsrp_dbm,-93.171,dBm,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-02,cell,handover_success_rate_pct,99.211,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-02,cell,call_drop_rate_pct,0.476,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-02,cell,availability_pct,100.0,%,ran_congestion,normal,True
2026-01-01T00:30:00Z,ran,syn-cell-01-002-02,cell,cell_edge_user_pct,10.588,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-01,cell,prb_utilization_pct,93.423,%,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-01,cell,rrc_connected_users,924.0,count,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-01,cell,active_users,775.0,count,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-01,cell,downlink_throughput_mbps,28.005,Mbps,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-01,cell,uplink_throughput_mbps,19.224,Mbps,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-01,cell,sinr_db,7.129,dB,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-01,cell,rsrp_dbm,-93.611,dBm,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-01,cell,handover_success_rate_pct,82.65,%,ran_congestion,warning,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-01,cell,call_drop_rate_pct,6.162,%,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-01,cell,availability_pct,99.907,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-01,cell,cell_edge_user_pct,37.88,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-02,cell,prb_utilization_pct,46.144,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-02,cell,rrc_connected_users,287.0,count,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-02,cell,active_users,206.0,count,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-02,cell,downlink_throughput_mbps,158.492,Mbps,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-02,cell,uplink_throughput_mbps,46.901,Mbps,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-02,cell,sinr_db,20.4,dB,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-02,cell,rsrp_dbm,-90.353,dBm,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-02,cell,handover_success_rate_pct,96.149,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-02,cell,call_drop_rate_pct,0.245,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-02,cell,availability_pct,99.911,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-001-02,cell,cell_edge_user_pct,11.805,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-01,cell,prb_utilization_pct,41.841,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-01,cell,rrc_connected_users,286.0,count,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-01,cell,active_users,177.0,count,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-01,cell,downlink_throughput_mbps,128.395,Mbps,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-01,cell,uplink_throughput_mbps,56.349,Mbps,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-01,cell,sinr_db,21.887,dB,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-01,cell,rsrp_dbm,-87.344,dBm,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-01,cell,handover_success_rate_pct,98.085,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-01,cell,call_drop_rate_pct,0.29,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-01,cell,availability_pct,99.815,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-01,cell,cell_edge_user_pct,12.065,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-02,cell,prb_utilization_pct,50.313,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-02,cell,rrc_connected_users,271.0,count,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-02,cell,active_users,153.0,count,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-02,cell,downlink_throughput_mbps,141.941,Mbps,ran_congestion,critical,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-02,cell,uplink_throughput_mbps,41.338,Mbps,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-02,cell,sinr_db,18.584,dB,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-02,cell,rsrp_dbm,-92.344,dBm,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-02,cell,handover_success_rate_pct,93.933,%,ran_congestion,warning,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-02,cell,call_drop_rate_pct,0.115,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-02,cell,availability_pct,99.932,%,ran_congestion,normal,True
2026-01-01T00:45:00Z,ran,syn-cell-01-002-02,cell,cell_edge_user_pct,13.002,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-01,cell,prb_utilization_pct,90.899,%,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-01,cell,rrc_connected_users,899.0,count,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-01,cell,active_users,762.0,count,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-01,cell,downlink_throughput_mbps,35.406,Mbps,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-01,cell,uplink_throughput_mbps,2.692,Mbps,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-01,cell,sinr_db,8.955,dB,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-01,cell,rsrp_dbm,-87.362,dBm,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-01,cell,handover_success_rate_pct,82.769,%,ran_congestion,warning,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-01,cell,call_drop_rate_pct,6.971,%,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-01,cell,availability_pct,99.882,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-01,cell,cell_edge_user_pct,32.601,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-02,cell,prb_utilization_pct,44.968,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-02,cell,rrc_connected_users,301.0,count,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-02,cell,active_users,158.0,count,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-02,cell,downlink_throughput_mbps,134.324,Mbps,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-02,cell,uplink_throughput_mbps,53.047,Mbps,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-02,cell,sinr_db,23.721,dB,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-02,cell,rsrp_dbm,-91.948,dBm,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-02,cell,handover_success_rate_pct,98.805,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-02,cell,call_drop_rate_pct,0.317,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-02,cell,availability_pct,99.884,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-001-02,cell,cell_edge_user_pct,16.044,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-01,cell,prb_utilization_pct,45.283,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-01,cell,rrc_connected_users,277.0,count,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-01,cell,active_users,170.0,count,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-01,cell,downlink_throughput_mbps,152.757,Mbps,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-01,cell,uplink_throughput_mbps,42.132,Mbps,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-01,cell,sinr_db,17.656,dB,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-01,cell,rsrp_dbm,-92.405,dBm,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-01,cell,handover_success_rate_pct,98.997,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-01,cell,call_drop_rate_pct,0.0,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-01,cell,availability_pct,99.923,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-01,cell,cell_edge_user_pct,10.531,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-02,cell,prb_utilization_pct,40.843,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-02,cell,rrc_connected_users,226.0,count,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-02,cell,active_users,185.0,count,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-02,cell,downlink_throughput_mbps,145.208,Mbps,ran_congestion,critical,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-02,cell,uplink_throughput_mbps,46.984,Mbps,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-02,cell,sinr_db,18.658,dB,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-02,cell,rsrp_dbm,-86.34,dBm,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-02,cell,handover_success_rate_pct,98.434,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-02,cell,call_drop_rate_pct,0.054,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-02,cell,availability_pct,99.853,%,ran_congestion,normal,True
2026-01-01T01:00:00Z,ran,syn-cell-01-002-02,cell,cell_edge_user_pct,14.211,%,ran_congestion,normal,True
2026-01-01T01:15:00Z,ran,syn-cell-01-001-01,cell,prb_utilization_pct,88.215,%,ran_congestion,warning,True
2026-01-01T01:15:00Z,ran,syn-cell-01-001-01,cell,rrc_connected_users,945.0,count,ran_congestion,critical,True
2026-01-01T01:15:00Z,ran,syn-cell-01-001-01,cell,active_users,752.0,count,ran_congestion,critical,True
2026-01-01T01:15:00Z,ran,syn-cell-01-001-01,cell,downlink_throughput_mbps,18.363,Mbps,ran_congestion,normal,True
2026-01-01T01:15:00Z,ran,syn-cell-01-001-01,cell,uplink_throughput_mbps,6.184,Mbps,ran_congestion,normal,True
2026-01-01T01:15:00Z,ran,syn-cell-01-001-01,cell,sinr_db,6.506,dB,ran_congestion,normal,True
2026-01-01T01:15:00Z,ran,syn-cell-01-001-01,cell,rsrp_dbm,-86.581,dBm,ran_congestion,normal,True
